"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9886,0.2701,0.2547,0.3973,0.1966,0.3201,0.4746,0.3425,0.3074,-0.3836,-0.2014,-0.0284,0.3419,0.0337,0.0566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2701,0.992,0.3605,0.2275,0.2982,0.1923,0.1757,0.4659,0.2679,-0.5716,-0.3677,-0.188,0.1505,0.4325,0.1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.2547,0.3605,0.992,0.1752,0.0276,0.3841,0.0575,0.5076,0.4052,-0.41,-0.0679,-0.423,0.1825,0.1585,0.2688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.3973,0.2275,0.1752,0.9952,0.5524,0.3881,0.4986,0.4129,0.3743,-0.4182,-0.1806,-0.0393,0.2677,0.3249,0.3497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1966,0.2982,0.0276,0.5524,0.9993,0.1356,0.5597,0.3755,0.3297,-0.4579,-0.1386,-0.1703,0.2672,0.1347,0.0739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.3201,0.1923,0.3841,0.3881,0.1356,1,0.2466,0.3252,0.2745,-0.3929,-0.1546,-0.2641,0.1437,0.3219,0.2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.4746,0.1757,0.0575,0.4986,0.5597,0.2466,0.9993,0.454,0.4855,-0.5394,-0.0814,-0.0386,0.2212,0.2454,0.1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3425,0.4659,0.5076,0.4129,0.3755,0.3252,0.454,0.9885,0.629,-0.6109,-0.4089,-0.2932,0.3854,0.336,0.2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.3074,0.2679,0.4052,0.3743,0.3297,0.2745,0.4855,0.629,0.9976,-0.6342,-0.3189,-0.2627,0.4864,0.3593,0.3924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3836,-0.5716,-0.41,-0.4182,-0.4579,-0.3929,-0.5394,-0.6109,-0.6342,0.9864,0.2818,0.4055,-0.2592,-0.2835,-0.2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2014,-0.3677,-0.0679,-0.1806,-0.1386,-0.1546,-0.0814,-0.4089,-0.3189,0.2818,0.9904,0.3342,-0.29,-0.2105,-0.1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0284,-0.188,-0.423,-0.0393,-0.1703,-0.2641,-0.0386,-0.2932,-0.2627,0.4055,0.3342,0.9214,-0.1491,0.1378,0.1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.3419,0.1505,0.1825,0.2677,0.2672,0.1437,0.2212,0.3854,0.4864,-0.2592,-0.29,-0.1491,1,0.1035,0.3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.0337,0.4325,0.1585,0.3249,0.1347,0.3219,0.2454,0.336,0.3593,-0.2835,-0.2105,0.1378,0.1035,0.9997,0.6335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.0566,0.1579,0.2688,0.3497,0.0739,0.2972,0.1258,0.2311,0.3924,-0.2082,-0.1435,0.1312,0.3313,0.6335,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1423,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.143,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4587,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7597,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6857,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6785,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3193,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6056,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7792,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7508,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6202,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4402
