"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.0639,0.0561,0.0467,0,0.0554,0,0.055,0.0559,0.0396,0,0,0,0.0557,0,0,0,0,0,0.0392,0,0,0,0,0,0,0.0428,0,0.0398,0,0.0488
"A_Rspct",0,0.1738,0,0,0,0,0,0,0,0,0.1827,0,0,0,0,0,0,0,0.174,0,0,0,0.1877,0,0,0,0,0,0,0
"A_Trust",0,0,0.152,0.1594,0.1681,0,0,0,0,0,0,0,0,0,0,0,0.1727,0,0,0,0,0,0,0,0,0.1895,0.2171,0,0,0
"C_Org",0,0,0,0.1909,0,0,0,0,0,0,0,0.1792,0,0,0,0,0,0,0,0,0.1958,0,0,0,0,0,0,0,0,0.2305
"C_Prdctv",0,0,0,0,0.1956,0,0,0,0,0,0,0,0,0,0,0,0.2803,0,0,0,0,0.2361,0,0,0,0.2115,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.183,0,0,0,0,0,0,0,0,0,0,0.1856,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1577,0.1642,0.1231,0.1264,0
"E_EnerLev",0,0,0,0,0,0,0,0.2853,0,0,0,0.3136,0,0,0,0,0,0,0,0.3906,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0.0345,0,0.0273,0,0,0.0284,0.0313,0,0.02,0.028,0,0.0504,0.0271,0.0306,0.028,0.0239,0,0.0266,0.0234,0,0,0,0,0,0,0.0411,0,0,0,0.0217
"N_Anxty",0,0,0,0.1002,0,0,0,0,0,0.119,0,0,0,0,0,0,0,0,0,0,0.0977,0.1019,0,0,0,0.0984,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0.1721,0,0.1715,0,0,0,0,0.1809,0,0,0,0,0,0.245,0,0,0,0,0,0,0,0.1693,0,0,0.1595,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.2118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1348,0,0,0,0,0,0.1373,0.1346,0,0,0,0,0,0,0,0,0
"O_IntCur",0.1134,0,0,0,0,0,0,0.1134,0.0959,0.0942,0,0,0.1104,0,0.1033,0.1117,0.1497,0,0,0,0,0,0.126,0.1044,0,0,0,0,0,0
