"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1205,0,0,0.0832,0,0,0.0926,0,0.0815,0,0,0,0.141,0.0928,0,0,0,0,0,0.12,0.1207,0.1121,0,0,0.0775,0,0.1063,0.1403,0,0
"A_Rspct",0,0.1927,0,0,0,0,0,0,0.1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0.1149,0,0.1316,0,0,0.1179,0.0989,0.1196,0,0.1024,0.1519,0,0,0,0,0,0,0,0,0.1201,0.1164,0,0,0,0.1132,0.1373,0,0,0.1316,0
"C_Org",0,0,0,0.1942,0,0.1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0.0526,0.0559,0.0535,0.0775,0,0.0607,0,0,0,0,0,0.0607,0,0,0,0.0697,0,0.0553,0,0.0872,0,0.0546,0.0593,0.0545,0.0736,0,0,0,0.0601
"C_Rspnbl",0,0.1712,0.153,0,0,0.2336,0.123,0,0.1333,0,0,0.1628,0,0.1239,0,0.1972,0.1248,0.1391,0,0,0,0,0,0.1196,0.1206,0,0,0,0.1444,0
"E_Assert",0,0,0,0,0.1879,0,0.1781,0.1586,0,0,0.1989,0,0,0,0,0.2706,0,0,0.1745,0.2043,0.214,0,0,0,0,0,0,0.2111,0.2728,0.1496
"E_EnerLev",0,0,0,0,0,0,0,0.1743,0,0,0,0,0,0,0,0.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0.1321,0,0.1822,0,0,0,0,0,0,0,0.1886,0,0,0,0.2061,0,0,0,0,0.2067,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0.0377,0.0412,0.0323,0.0453,0,0.034,0.0362,0.0401,0.0377,0.0352,0.035,0,0,0,0,0.0335,0.0489,0.0382,0,0,0.0412,0.0282,0,0.0366,0,0,0,0.0362,0.032
"N_EmoVol",0,0,0,0.0714,0,0.0931,0.0631,0,0.0754,0,0.0834,0.0763,0.0814,0.0754,0.0643,0.1167,0.0637,0.0778,0.0617,0,0,0,0.0674,0,0,0,0,0,0.0821,0
"O_AesSens",0.1168,0.1422,0.0955,0.0705,0.1027,0.1038,0.0779,0.0887,0,0,0,0,0.1382,0,0.1084,0.1586,0,0.0948,0.0795,0,0,0.0898,0,0,0.0829,0.1009,0,0,0.1293,0.09
"O_CrtvImag",0.0613,0.0355,0,0.0349,0,0.0442,0.0376,0.0417,0.0539,0.0334,0.0411,0,0.0851,0.0461,0.0422,0.0839,0.0563,0.0733,0.0526,0.0826,0.0746,0.0602,0.0456,0.058,0.0672,0.0609,0.1266,0.0657,0,0.0502
"O_IntCur",0,0.1429,0,0,0,0,0,0,0,0,0.141,0,0,0,0.1442,0,0,0,0.1331,0,0,0,0,0,0.1411,0,0,0,0,0
