"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9956,0.2593,0.2832,0.1436,0.179,0.2971,0.1155,0.4949,0.1145,-0.3705,-0.1147,-0.2443,0.0468,0.3536,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2593,0.9982,0.3106,0.0349,0.063,0.2704,-0.0827,9e-04,-0.0367,0.0275,-0.2806,-0.062,-8e-04,0.129,-0.0091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.2832,0.3106,0.9973,0.2685,0.4488,0.3123,0.079,0.2015,0.2036,-0.355,-0.3047,-0.0653,0.1585,0.0354,0.2922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1436,0.0349,0.2685,0.9965,0.2678,0.5504,-0.008,0.2976,-0.0085,-0.5248,-0.242,-0.5415,0.0285,0.1012,0.0644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.179,0.063,0.4488,0.2678,0.9842,0.3798,0.1556,0.3703,0.1659,-0.4627,-0.4799,-0.0653,-0.0383,0.1606,0.1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2971,0.2704,0.3123,0.5504,0.3798,0.9767,-0.1316,0.3118,0.1383,-0.4268,-0.4528,-0.4484,0.1385,0.1789,-0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.1155,-0.0827,0.079,-0.008,0.1556,-0.1316,0.9901,0.2545,0.3943,-0.1175,-0.2223,-0.0509,-0.2427,-0.0843,0.3368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4949,9e-04,0.2015,0.2976,0.3703,0.3118,0.2545,0.9618,0.4372,-0.4534,-0.2414,-0.1019,-0.1165,0.2586,0.1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1145,-0.0367,0.2036,-0.0085,0.1659,0.1383,0.3943,0.4372,0.9882,-0.0862,-0.295,-0.0453,0.0528,-0.1633,0.3173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3705,0.0275,-0.355,-0.5248,-0.4627,-0.4268,-0.1175,-0.4534,-0.0862,0.9947,0.4298,0.254,0.0341,-0.3078,-0.2207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1147,-0.2806,-0.3047,-0.242,-0.4799,-0.4528,-0.2223,-0.2414,-0.295,0.4298,0.9942,0.2797,0.1146,0.0845,0.1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2443,-0.062,-0.0653,-0.5415,-0.0653,-0.4484,-0.0509,-0.1019,-0.0453,0.254,0.2797,0.9947,-0.0693,0.1861,0.1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.0468,-8e-04,0.1585,0.0285,-0.0383,0.1385,-0.2427,-0.1165,0.0528,0.0341,0.1146,-0.0693,0.9798,-0.0134,0.0529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.3536,0.129,0.0354,0.1012,0.1606,0.1789,-0.0843,0.2586,-0.1633,-0.3078,0.0845,0.1861,-0.0134,0.997,0.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
