"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9917,0.0994,-0.037,-0.0581,0.0446,0.0938,0.1862,0.1395,-0.14,-0.021,0.0788,0.1476,-0.1291,-0.0052,0.1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0994,0.9858,0.0316,-0.0431,0.0153,-0.0022,-0.1441,0.1766,-0.327,0.0668,0.1298,-0.3275,0.4389,0.2196,0.0115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.037,0.0316,0.9852,0.205,-0.107,-0.0696,-0.0941,-0.0265,0.1245,-0.2749,0.0279,-0.3453,-0.0747,-0.1632,-0.0135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.0581,-0.0431,0.205,0.9997,-0.049,-0.0285,-0.2445,-0.0447,-0.03,-0.0987,-0.0126,-0.1676,0.1631,-0.1276,-0.1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0446,0.0153,-0.107,-0.049,0.9996,0.4503,-0.1522,0.0509,0.1194,0.086,0.1393,0.1643,0.2951,0.2373,0.2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0938,-0.0022,-0.0696,-0.0285,0.4503,0.9824,-0.2596,0.0789,0.2626,0.1209,0.1138,-0.1931,0.2041,0.1276,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.1862,-0.1441,-0.0941,-0.2445,-0.1522,-0.2596,0.9964,-0.044,0.1437,0.0373,-0.138,0.4787,-0.4296,-0.0661,0.2404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1395,0.1766,-0.0265,-0.0447,0.0509,0.0789,-0.044,0.9678,-0.0857,-0.0355,0.3545,0.0349,0.1714,0.2507,0.2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.14,-0.327,0.1245,-0.03,0.1194,0.2626,0.1437,-0.0857,0.982,0.1292,-0.0238,-0.0139,-0.0372,-0.2562,0.0864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.021,0.0668,-0.2749,-0.0987,0.086,0.1209,0.0373,-0.0355,0.1292,0.9966,-0.0451,-0.0117,0.0276,0.1271,-0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0788,0.1298,0.0279,-0.0126,0.1393,0.1138,-0.138,0.3545,-0.0238,-0.0451,0.9198,0.2263,0.1648,0.1099,0.3152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1476,-0.3275,-0.3453,-0.1676,0.1643,-0.1931,0.4787,0.0349,-0.0139,-0.0117,0.2263,0.9957,-0.1874,0.0915,0.4162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.1291,0.4389,-0.0747,0.1631,0.2951,0.2041,-0.4296,0.1714,-0.0372,0.0276,0.1648,-0.1874,0.9831,-0.137,0.1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",-0.0052,0.2196,-0.1632,-0.1276,0.2373,0.1276,-0.0661,0.2507,-0.2562,0.1271,0.1099,0.0915,-0.137,0.9873,0.0518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
