"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.2272,0.5797,-0.1542,0.175,0.1218,0.1046,0.2214,0.32,-0.3531,-0.0492,-0.1241,0.2909,0.257,0.2419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2272,0.9792,0.2991,-0.0608,0.103,0.0992,-0.0328,-0.1694,0.0945,-0.1355,0.1614,-0.2933,-0.0147,0.4813,0.3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.5797,0.2991,0.9818,-0.0717,0.0786,0.3391,0.0571,0.3059,0.4289,-0.3267,-0.0602,-0.2848,0.3409,0.3222,0.2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.1542,-0.0608,-0.0717,0.9762,0.0224,0.3399,0.2853,0.0814,-0.0947,-0.0772,0.1713,0.3195,0.006,-0.1984,-0.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.175,0.103,0.0786,0.0224,0.9986,0.159,-0.215,-0.0504,0.0743,-0.2288,-0.1958,-0.1949,0.2873,0.2406,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1218,0.0992,0.3391,0.3399,0.159,0.9966,0.4417,0.3229,0.2142,-0.1834,-0.062,0.0655,0.1271,0.0803,0.1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.1046,-0.0328,0.0571,0.2853,-0.215,0.4417,0.999,0.3517,0.2857,-0.1052,0.0058,0.3594,0.0087,-0.0164,0.2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2214,-0.1694,0.3059,0.0814,-0.0504,0.3229,0.3517,0.9993,0.4981,-0.2785,-0.1718,-0.0248,0.0611,-0.0753,0.1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.32,0.0945,0.4289,-0.0947,0.0743,0.2142,0.2857,0.4981,0.997,-0.204,-0.2221,-0.0477,0.1401,0.3143,0.3397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3531,-0.1355,-0.3267,-0.0772,-0.2288,-0.1834,-0.1052,-0.2785,-0.204,0.9778,0.3296,0.3071,-0.1545,-0.1524,-0.2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0492,0.1614,-0.0602,0.1713,-0.1958,-0.062,0.0058,-0.1718,-0.2221,0.3296,0.9828,0.3311,-0.2064,-0.0572,-0.1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1241,-0.2933,-0.2848,0.3195,-0.1949,0.0655,0.3594,-0.0248,-0.0477,0.3071,0.3311,0.9703,-0.1957,-0.282,-0.2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.2909,-0.0147,0.3409,0.006,0.2873,0.1271,0.0087,0.0611,0.1401,-0.1545,-0.2064,-0.1957,1,-0.0114,0.4158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.257,0.4813,0.3222,-0.1984,0.2406,0.0803,-0.0164,-0.0753,0.3143,-0.1524,-0.0572,-0.282,-0.0114,0.99,0.4268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.2419,0.3384,0.2322,-0.1066,0.095,0.1708,0.2529,0.1083,0.3397,-0.2539,-0.1511,-0.2022,0.4158,0.4268,0.9917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
