"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9994,0.3558,-0.2392,0.0889,0.3051,-0.2501,0.2634,0.4155,0.1047,0.1444,-0.0171,0.6533,0.604,-0.5608,-0.0977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3558,0.9321,-0.0578,-0.0499,-0.1208,-0.5552,-0.087,0.2387,0.2838,0.0813,0.0341,0.2923,0.3559,-0.312,-0.2537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.2392,-0.0578,0.997,0.3132,0.4528,0.5001,0.2049,-0.001,0.1226,0.2391,-0.4817,-0.312,-0.1376,0.2213,0.2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0889,-0.0499,0.3132,0.9995,0.456,0.3705,0.3919,-0.0162,-0.0456,0.0097,-0.1332,0.0566,0.146,-0.0701,0.2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3051,-0.1208,0.4528,0.456,0.9091,0.3098,0.44,0.2348,0.068,0.2098,-0.3121,-0.001,0.1853,0.025,0.1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.2501,-0.5552,0.5001,0.3705,0.3098,0.9728,0.2433,-0.0327,-0.2647,0.1397,-0.4047,-0.1496,-0.3052,0.2941,0.3229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.2634,-0.087,0.2049,0.3919,0.44,0.2433,0.9956,0.0655,-0.0424,0.1434,-0.1273,0.0435,-0.1344,-0.1078,0.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4155,0.2387,-0.001,-0.0162,0.2348,-0.0327,0.0655,0.981,0.144,0.0719,-0.2755,0.1293,0.1153,-0.0871,-0.0236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1047,0.2838,0.1226,-0.0456,0.068,-0.2647,-0.0424,0.144,0.9989,-0.1452,-0.2689,0.1432,0.1508,-0.1491,0.1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.1444,0.0813,0.2391,0.0097,0.2098,0.1397,0.1434,0.0719,-0.1452,0.988,0.1134,0.3238,0.0267,-0.2724,0.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0171,0.0341,-0.4817,-0.1332,-0.3121,-0.4047,-0.1273,-0.2755,-0.2689,0.1134,0.9739,0.3057,0.0568,-0.2537,-0.2431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.6533,0.2923,-0.312,0.0566,-0.001,-0.1496,0.0435,0.1293,0.1432,0.3238,0.3057,0.9991,0.4479,-0.6155,-0.0298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.604,0.3559,-0.1376,0.146,0.1853,-0.3052,-0.1344,0.1153,0.1508,0.0267,0.0568,0.4479,0.9933,-0.4567,0.1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",-0.5608,-0.312,0.2213,-0.0701,0.025,0.2941,-0.1078,-0.0871,-0.1491,-0.2724,-0.2537,-0.6155,-0.4567,0.9672,0.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.0977,-0.2537,0.2175,0.2764,0.1122,0.3229,0.267,-0.0236,0.1203,0.302,-0.2431,-0.0298,0.1027,0.0133,0.9984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8858,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2059,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9065,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2115,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4533,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8058,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4579,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4787
