"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1857,0,0,0,0,0,0,0,0,0,0,0,-0.2587,0,0,0,0,0,0,0,0,0,0,0,-0.2401,0,0,0,0,0.3638
"A_Rspct",0,0.0098,0,0.4472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.0626,0,0,0,0,0,0,0,-0.4835,0,0,0,0,0,0,0,0,0,0,0.3997,0,0,0,0,0,0,0,0
"C_Org",0,0,0,-0.0943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3556,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.2033,0,-0.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4718
"E_Assert",0,0,0.3247,0,0,0,-0.2576,0,0,0,0,0,0,0,0.291,0,0.3546,0,0,0,0,0,0,0,0,0,0,0,0,0.3215
"E_EnerLev",0,0,-0.2631,0,0,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4729,0,0,-0.3085,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5604
"N_Anxty",0,0,0,0,0,0,0,0,0,0.2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3752,0,0,0,0
"N_Depr",0,0,0,0,0,0,0.5315,0,-0.2969,-0.4069,0.1264,0.4115,0,0,0,0,0,0,0,0,0,0,0,-0.5017,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.3681,0,0,0,0,0,0,0,0,0,0,0,0,0.3277,0,0,0,0.2057,-0.5962
"O_AesSens",0,0,0,0,0,0,0,0.3658,0,0.403,0,0,-0.253,0.4672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0.248,0,0,0,0,0,0,0,0,-0.2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4436
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686,0,0,0,0.2964,0,0,0,0,0,0,0,0,0,0,0
