"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1707,0,0,0,0.1557,0,0,0,0,0,0,0,0,0,0,0,0,0.1621,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1676,0.168,0,0,0,0,0,0,0,0,0,0,0,0.1721,0.1717,0,0,0,0.1968,0,0,0,0,0,0,0,0,0,0
"A_Trust",0.1998,0,0.1603,0,0,0,0,0,0.1882,0,0,0.2071,0.1883,0,0,0,0,0,0,0,0,0,0,0,0,0.1898,0,0,0,0
"C_Org",0,0,0,0.2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0.1404,0,0,0,0.1244,0,0,0,0.1416,0,0,0,0,0,0,0,0.1575,0,0.1232,0,0,0,0,0,0,0,0,0,0,0.1366
"C_Rspnbl",0,0,0,0,0,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1266,0,0,0,0.1507,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1609,0.1752,0,0,0.1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0.1581,0.17,0,0,0.1657,0,0,0.1528,0.1372,0,0,0,0,0,0,0.2438,0.2499,0,0,0,0,0.1788,0,0,0,0
"N_Anxty",0,0,0,0,0,0.1099,0,0,0,0.1103,0,0,0,0,0,0,0,0,0,0,0.1138,0.1108,0.1101,0,0,0,0,0,0,0
"N_Depr",0.0209,0,0,0.023,0,0.0406,0.0341,0.0288,0.0261,0.0283,0.0374,0.0214,0,0,0,0.0234,0.0186,0.0263,0.0266,0,0.0286,0.0249,0.0395,0.0587,0,0,0.0265,0.026,0,0
"N_EmoVol",0,0,0,0,0,0,0,0.0936,0,0,0,0.0971,0,0.093,0.1009,0,0,0,0,0.0911,0,0,0.0985,0,0,0,0,0,0,0.0982
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1695,0,0,0,0.1731,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0.1287,0.1237,0.1104,0,0,0.1133,0,0,0.1096,0,0,0,0,0.0999,0,0.1276,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
