"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1082,0,0,0,0,0.1085,0,0,0,0,0,0,0,0,0,0,0,0,0.1093,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1271,0,0.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1254,0,0,0,0,0,0,0
"A_Trust",0,0,0.0809,0,0,0,0,0,0,0,0,0,0,0,0,0.0796,0,0,0,0,0.0809,0,0.0822,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1617,0,0
"C_Rspnbl",0,0,0.448,0,0.4263,0.3232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9429,0.3621,0,0,0,0,0,0,0
"E_Assert",0.2708,0,0,0.2395,0,0,0.1729,0,0.2069,0,0,0,0,0,0,0,0,0,0,0.173,0.33,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0.1223,0.1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1249,0.1241,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1178,0,0,0,0,0,0,0,0,0.1258,0,0,0,0,0.1276,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0.1258,0,0,0,0,0,0.1211,0,0,0,0,0,0,0,0,0.1161,0,0,0,0,0,0,0,0,0.1099,0,0
"N_Depr",0.0874,0,0,0,0,0,0,0,0.0821,0,0.0816,0,0,0,0,0.0989,0,0,0,0.0798,0.084,0,0,0.0745,0.0749,0,0.0977,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1048,0,0,0,0.1273,0,0.1334,0,0.1196,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1482,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0.1073,0.1061,0,0.1133,0,0,0,0,0,0,0,0,0,0.1135,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0.1182,0,0.116,0,0,0,0,0.1183,0,0,0,0,0,0,0.1176,0,0,0,0,0,0,0,0
