"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5514,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.2691,0,0,0,0,0.3028,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3219,0.544,0,0,0,0,0,0,0,0
"A_Trust",0,-0.2171,0.0255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2658,0,0.2788,0,0,0,0,-0.4575,0,0,0,0
"C_Org",0,0,0,-0.2011,0,0.4085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2622,0,0,0
"C_Prdctv",0,0,0,0,0.1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1065,0,0,0,0,0,-0.3846,0,0,0,0.6689,0,0,0,0,0,0,0,-0.2612,0,0,0.2899,0,0,0
"E_Assert",0,0,0,0,0,0,0.2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4429,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.0116,0,0,0,0,0,0,0,0,0,0,0,0.3458,0,0,0,0,0,0,0,0.3868,0.2492,0
"E_Scblty",0.3398,0,-0.3391,0,-0.2398,0,-0.1811,0.5304,-0.3784,0,0,0,-0.4071,0,0.3808,0.2071,0,0,-0.5178,0,0,0,0,0,0,-0.2469,0,0,0.4416,0
"N_Anxty",0,0,0,0,0,0,-0.2952,0,0,-0.0292,0,0,0,0,0,0,0,0,0,0.2783,0,0,0,0,0,0.3927,0,0.2697,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.3921,0,0,0,0,0,0,0,0,0,0,0,-0.2335,0,0,0,0.2679,0,0,0
"N_EmoVol",0,0,-0.4197,0,0,0,0,0,0,0.2449,0,0.0503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0.3651,0,0,0,0,-0.5059,0,0,0,0,0,0,0,0.0923,0,0,0,0,0.6608,0,0,0,0,0,-0.2609,0,0,0.1874,0,0
"O_IntCur",0,0,0,0.3517,0,0,-0.2246,0,0,0,0,0,0,0,0.1582,0,0,0.2873,0,0,0,0,0,0,0,0,0,0,0.5292,0
