"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.0181,0,0,0,0,0,0,0,-0.2693,0,0,0,0,0,0,0,0,0.3533,0,0,0,0,0,0,0,0,0,0,0.4073,0
"A_Rspct",0,0.0365,0,0,0,-0.2736,0,0,0,0,0,0,0,0,0,0,0,-0.3838,0,0,0,0,0,0.7044,0,0,0,0,0,0
"A_Trust",0,0,-0.0105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9859,0,0,0,0,0,0,0,0.4416,0,0
"C_Org",0.3065,0,0,-0.4301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0003,0,0,0,0,0,0
"C_Prdctv",0,0,-0.445,0,0.1526,0,0,0,0,0,0,0,0,0,0,0,0,-0.7592,0,0,0,0,0.7947,0,0,0,-0.4011,0,0,0
"C_Rspnbl",0.2985,0,0,0,0,0.2981,-0.4053,0,0,0,0,0,0,0,0,0.2797,0,0.2767,0,0,0,0,0.5873,0,0,0,0,0,0,0
"E_Assert",0,-0.4174,0,0,0,0,0.0844,0,0,0,0,0,0,0,0,0.3113,0.2737,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.0159,0,0,-0.2756,0,0,0,0,0,0.6068,0,0,0,-0.3425,0,0,0,-0.538,0,0.2752,0,0,0.6141
"E_Scblty",-0.4425,0,0,0,0,0,0,0,0.9315,0,0.4865,0,0,0,0,1.1058,0,0,-1.3087,0,0,0,0,0,-1.1021,-0.8254,0.9253,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,-0.0935,0,0,0,0.3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.2982,0,0.2545,0,0.2704,0,0,0,0,0,0,-0.3815,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,-0.0331,0,0,0,0,0,0,0,0,0,0,0,-0.7157,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0.5741,-0.3997,0,0,0,0.2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1016,0,0,0,0,0,0,0,0,0.6185,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,-0.3327,0,0,0,0,0,0.0126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
