"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1452,0.1464,0.1337,0.1827,0.1626,0,0.1505,0.1664,0.1598,0,0,0,0,0.2757,0,0,0,0.1334,0,0.1944,0,0,0.1489,0.1788,0.2564,0.2443,0.1459,0,0,0
"A_Rspct",0,0.1599,0,0,0,0.2131,0,0,0,0,0,0,0,0.2084,0,0,0,0,0,0,0.144,0,0,0,0,0,0,0.1439,0,0
"A_Trust",0.122,0,0.1246,0,0,0,0,0.1208,0,0.1191,0,0,0.1219,0,0,0,0,0,0,0,0.1386,0,0,0,0,0,0.1305,0,0,0
"C_Org",0,0.1149,0,0.1221,0,0.1726,0.0879,0,0.1086,0,0,0,0,0.1568,0,0,0.1318,0,0,0,0.1425,0.0929,0,0.1089,0,0,0,0,0,0
"C_Prdctv",0,0,0,0.1283,0.1225,0,0.1264,0.1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1356,0,0.1234,0.1379,0,0
"C_Rspnbl",0,0,0,0,0,0.1449,0,0,0,0,0,0.1554,0,0,0,0.1685,0,0,0,0.1373,0,0,0.1985,0,0,0,0,0.174,0.1749,0.1745
"E_Assert",0.1396,0.1351,0,0.1283,0,0,0.1272,0,0.1283,0,0,0.1239,0,0,0,0.135,0,0,0,0,0,0,0,0,0.1584,0,0,0,0.1642,0
"E_EnerLev",0.1055,0.1178,0,0,0.1056,0,0,0.1172,0,0,0,0.1125,0.1102,0,0,0,0,0,0,0,0,0,0,0.1067,0.1173,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0.1664,0.1213,0,0.1568,0.1449,0.1512,0,0,0,0,0,0.1539,0,0,0,0.1552,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0.0741,0.0545,0.0787,0,0.0608,0,0.0835,0.076,0,0.0527,0,0.068,0,0,0.0563,0,0,0,0.056,0,0,0,0.074,0.0507,0,0,0.0668
"N_Depr",0.11,0,0,0,0,0,0,0,0,0,0.1106,0.1185,0,0,0,0,0,0,0.1062,0,0,0,0,0,0,0,0,0,0,0.1164
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1503,0,0,0,0,0,0,0,0,0.1642,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0.2004,0,0,0,0,0,0,0,0,0,0.2038,0,0,0,0,0,0.3006,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0.1389,0.1228,0,0,0,0,0,0,0,0,0,0.1224,0.1376,0.1267,0.1581,0,0.128,0,0,0.1509,0.1365,0,0,0,0,0,0,0,0
"O_IntCur",0.1145,0.1185,0,0,0.1194,0,0,0,0,0,0,0.1251,0,0,0.1145,0,0.1139,0,0,0,0,0.1206,0.1161,0,0,0,0,0.1171,0,0
