"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1366,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.0752,0.0782,0,0,0.0772,0.0728,0,0,0,0,0.0773,0,0,0,0.0968,0,0.1156,0,0,0.082,0.0735,0.0791,0.0913,0,0,0.0861,0.0684,0,0
"A_Trust",0,0,0.0688,0.0778,0,0.0796,0,0,0,0,0,0,0.0707,0,0,0.0912,0,0,0,0.0671,0,0,0.0788,0.0765,0.0914,0,0.0838,0,0,0
"C_Org",0,0,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1729,0.1736,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1824,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0.087,0,0.1032,0.1069,0,0.0914,0,0,0,0,0.0892,0.0962,0,0,0,0,0,0.0867,0,0,0,0,0,0,0,0.086,0,0
"E_Assert",0.0194,0.0211,0.022,0.0188,0,0,0.0224,0.028,0.0244,0.0241,0.0289,0,0.0147,0.0202,0.0336,0.0228,0.018,0,0.0165,0.0154,0,0,0.0262,0.0169,0,0.0256,0.0257,0.0174,0.0229,0.0173
"E_EnerLev",0,0,0,0,0,0,0,0.1979,0,0,0.2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1638,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0.1165,0,0,0,0,0.1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1172,0,0.1516,0.1296
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1074,0,0,0,0,0,0,0,0,0,0,0,0.1026,0,0.1041,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0.1641,0,0,0,0.1452,0,0,0.1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1788,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1563,0.1546,0,0.1606,0,0,0,0,0,0,0,0,0,0,0,0,0.1345
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1633,0,0,0,0,0,0,0,0.1638,0,0,0,0,0,0,0
