"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.298,0.4103,0.0145,0.0665,-0.0159,0.0394,0.2769,0.1459,-0.0897,-0.2334,-0.2801,0.0798,0.3498,-0.1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.298,0.9219,0.2746,0.0309,0.0521,0.2549,0.1122,0.2246,0.0134,-0.2493,-0.0911,-0.3075,0.0755,0.1738,-0.0655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.4103,0.2746,0.9993,0.045,0.1368,0.1208,0.1634,0.3153,0.1128,-0.3157,-0.1287,-0.1162,0.0879,0.3906,0.1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0145,0.0309,0.045,0.9995,0.1859,0.1627,0.0096,0.1565,0.1281,0.1042,-0.1776,0.0852,-0.0957,0.0717,0.1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0665,0.0521,0.1368,0.1859,0.9995,0.2547,-0.1433,0.1007,0.1335,-0.1136,-0.0734,-0.0991,-0.0602,0.1599,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0159,0.2549,0.1208,0.1627,0.2547,0.9992,-0.0364,0.0409,0.0133,-0.1044,1e-04,-0.2592,-0.0993,0.3705,0.0681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.0394,0.1122,0.1634,0.0096,-0.1433,-0.0364,0.9926,0.0926,-0.0177,0.0667,-0.2126,0.009,0.1387,0.0919,0.1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2769,0.2246,0.3153,0.1565,0.1007,0.0409,0.0926,0.9971,0.1749,0.0128,8e-04,-0.2184,0.0883,0.2462,0.3089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.1459,0.0134,0.1128,0.1281,0.1335,0.0133,-0.0177,0.1749,0.9907,0.0021,-0.1351,0.2314,0.0419,-0.1303,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0897,-0.2493,-0.3157,0.1042,-0.1136,-0.1044,0.0667,0.0128,0.0021,0.9995,0.2694,0.2526,-0.227,-0.1044,0.2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2334,-0.0911,-0.1287,-0.1776,-0.0734,1e-04,-0.2126,8e-04,-0.1351,0.2694,0.9985,0.1219,-0.2013,0.0518,0.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2801,-0.3075,-0.1162,0.0852,-0.0991,-0.2592,0.009,-0.2184,0.2314,0.2526,0.1219,0.9936,-0.126,-0.3915,0.2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.0798,0.0755,0.0879,-0.0957,-0.0602,-0.0993,0.1387,0.0883,0.0419,-0.227,-0.2013,-0.126,0.9898,0.046,0.1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.3498,0.1738,0.3906,0.0717,0.1599,0.3705,0.0919,0.2462,-0.1303,-0.1044,0.0518,-0.3915,0.046,0.9855,8e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.1244,-0.0655,0.1385,0.1609,0.036,0.0681,0.1494,0.3089,0.148,0.2486,0.0082,0.2017,0.1563,8e-04,0.9989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6023,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7852,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8334,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8466,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8457,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9925,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6729,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9152,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9164,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6837,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8365,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8434,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7366,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7567
