"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1183,0,0,0.1242,0,0.1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1213,0
"A_Rspct",0,0.1375,0,0,0,0,0,0,0,0,0.1317,0,0,0,0,0.1272,0,0,0,0,0,0,0,0,0,0.1273,0,0,0,0
"A_Trust",0,0,0.1051,0,0.1114,0,0,0.117,0,0,0,0,0.1108,0,0,0.1053,0,0,0,0,0,0,0,0,0,0,0.1121,0.1131,0,0
"C_Org",0,0,0,0.1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3296,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1957,0,0,0,0.2245,0.2594,0,0,0,0,0,0,0.2412,0,0.4822,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0.134,0.1215,0,0,0.1239,0,0.1375,0.1489,0,0,0,0,0,0.1292,0,0,0.1207,0.124,0,0,0,0,0,0,0,0,0,0,0.1921
"E_Assert",0,0.1359,0,0,0,0.115,0.1282,0,0,0.1346,0,0.1204,0,0,0,0,0.1121,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1445,0,0,0,0,0,0,0,0,0,0,0,0.1377,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0.1197,0,0,0,0,0,0.1232,0.1162,0,0,0,0,0.1117,0,0,0,0,0,0,0,0,0,0,0,0.117,0,0,0,0
"N_Anxty",0,0,0,0.1268,0,0,0,0,0,0.1298,0,0,0,0,0,0,0.1273,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0.1482,0,0,0.1403,0,0,0,0,0,0,0,0,0,0.1374,0,0.1406,0,0,0,0,0,0,0
"N_EmoVol",0,0.1413,0,0,0,0,0,0,0,0,0,0.1413,0,0,0,0,0.1401,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0.1284,0,0,0,0,0,0.1367,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.1456,0,0.1302,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.135,0,0,0,0,0,0.1398,0,0,0,0,0,0,0.1456,0,0,0
"O_IntCur",0,0,0,0,0.1074,0,0,0,0.1254,0,0.1082,0,0.1103,0,0.1193,0,0,0,0,0,0.1354,0,0,0,0,0,0,0,0,0
