"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1844,0.1386,0,0,0,0,0,0,0,0,0,0,0.1416,0,0.1671,0,0,0,0,0,0,0,0,0.1528,0,0,0,0.1641,0,0
"A_Rspct",0,0.1277,0,0,0,0,0,0.132,0,0,0,0,0.1286,0,0,0,0,0,0.128,0,0,0,0,0,0,0,0.1294,0,0,0
"A_Trust",0,0,0.1746,0,0,0,0,0.1731,0,0.1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.0929,0,0,0,0.0904,0,0,0,0,0,0,0,0,0,0,0,0.096,0.1082,0,0,0,0.0914,0,0,0,0.0956
"C_Rspnbl",0,0,0,0,0,0.1437,0,0,0,0,0,0,0,0.1508,0.152,0,0,0.1493,0,0,0,0.2113,0,0,0,0,0.1602,0,0,0
"E_Assert",0,0,0,0,0,0,0.1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2026,0,0,0,0,0
"E_EnerLev",0,0,0.1412,0,0,0,0,0.1663,0,0.1386,0,0,0.1199,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.1244
"E_Scblty",0,0,0,0,0,0,0,0,0.1488,0,0,0,0,0,0,0,0,0.1479,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0.0554,0,0.0793,0.0937,0.0653,0,0.0624,0,0.0627,0,0,0,0.08,0.0606,0,0.0579,0,0.0489,0.1027,0.0711,0,0,0,0,0.0632,0.0867,0,0.0582,0
"N_Depr",0.1617,0,0,0,0,0.1531,0,0,0,0,0.1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0.036,0.0326,0.032,0,0,0.0465,0.0351,0,0,0.0332,0,0.0375,0.0329,0.0388,0,0,0,0.0347,0.0299,0,0,0.0329,0,0.0374,0,0.0354,0,0.0377,0.0314,0
"O_AesSens",0.1727,0,0,0,0,0,0,0.169,0,0,0,0,0.1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0.1356,0.1467,0,0,0,0,0,0,0.1392,0,0.1577,0,0,0,0.1278,0,0,0,0,0,0,0,0,0,0.1403,0,0
"O_IntCur",0,0,0,0,0,0,0.1458,0,0,0,0,0,0,0,0.1511,0.1492,0,0,0.1336,0,0,0,0,0,0,0,0,0,0,0
