"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1157,0,0,0,0,0,0.1156,0,0,0,0,0,0,0,0,0,0.1156,0,0,0,0.1163,0.1181,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1355,0,0,0.1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1289,0,0,0,0,0,0,0.1314,0,0,0,0,0,0,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1123,0,0,0.1116,0,0,0,0.1111,0,0,0,0,0.1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1116
"C_Prdctv",0,0,0,0,0.129,0,0.1236,0,0,0,0,0,0,0,0,0,0,0.1246,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1106,0,0,0,0,0,0,0.1096,0,0,0,0,0,0,0.1103,0,0,0.1135,0,0,0,0,0,0.1097,0
"E_Assert",0,0,0,0,0,0,0.131,0,0.1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1277,0,0,0.1302,0
"E_Scblty",0,0,0.1116,0,0,0,0.1165,0,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1117,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1367,0,0,0.1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2184,0,0,0
"N_Depr",0,0.1255,0,0,0,0,0,0,0,0,0.1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1174,0,0,0
"N_EmoVol",0,0,0,0.347,0,0,0,0,0,0,0,0.3786,0,0,0,0.4403,0,0,0,0,0,0,0,0,0.9179,0,0,0,0,0.3077
"O_AesSens",0,0,0,0,0,0,0,0,0,0.1294,0,0.1278,0.1136,0,0,0,0,0,0,0,0.112,0,0,0,0,0.1085,0,0,0,0.1072
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1275,0,0,0,0,0.1314,0,0,0,0,0,0,0,0,0,0,0.1328
"O_IntCur",0.1077,0.1138,0,0,0,0,0,0,0,0,0.1104,0,0,0,0.1066,0,0,0.1064,0,0,0,0,0,0,0,0,0,0,0,0
