"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.2763,0.2596,0.3873,0.4426,0.1143,0.6319,0.5211,0.4626,-0.207,-0.2606,-0.1955,0.3819,0.1236,0.4891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2763,0.9915,0.2411,0.4396,0.2304,-0.0909,0.6043,0.4379,0.6379,-0.1653,-0.4085,-0.4492,0.3082,0.1954,0.4607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.2596,0.2411,0.9982,0.2036,0.4135,0.1211,0.2735,0.3879,0.1564,-0.4092,-0.216,-0.4872,0.0674,0.0648,0.2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.3873,0.4396,0.2036,0.9989,0.4808,0.2908,0.6167,0.3182,0.3618,-0.3125,-0.2849,-0.2086,-0.0077,0.3645,0.2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.4426,0.2304,0.4135,0.4808,0.9937,0.3057,0.5989,0.4715,0.4123,-0.3176,-0.1375,-0.1705,0.1132,0.2219,0.4559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1143,-0.0909,0.1211,0.2908,0.3057,0.9618,0.0404,0.1,-0.1525,-0.1869,-0.1659,0.1765,0.1051,0.2301,-0.2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.6319,0.6043,0.2735,0.6167,0.5989,0.0404,0.9908,0.4295,0.5693,-0.3311,-0.4186,-0.3213,0.1376,0.2891,0.4716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5211,0.4379,0.3879,0.3182,0.4715,0.1,0.4295,0.9999,0.736,-0.3394,-0.3568,-0.4068,0.3412,0.2543,0.5258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.4626,0.6379,0.1564,0.3618,0.4123,-0.1525,0.5693,0.736,0.9936,-0.1473,-0.3717,-0.3411,0.3581,0.2578,0.6117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.207,-0.1653,-0.4092,-0.3125,-0.3176,-0.1869,-0.3311,-0.3394,-0.1473,0.9994,0.3168,0.365,-0.0426,-0.1079,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2606,-0.4085,-0.216,-0.2849,-0.1375,-0.1659,-0.4186,-0.3568,-0.3717,0.3168,0.9964,0.3786,-0.0017,-0.1955,-0.1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1955,-0.4492,-0.4872,-0.2086,-0.1705,0.1765,-0.3213,-0.4068,-0.3411,0.365,0.3786,0.9799,-0.2366,0.0479,-0.3365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.3819,0.3082,0.0674,-0.0077,0.1132,0.1051,0.1376,0.3412,0.3581,-0.0426,-0.0017,-0.2366,0.9917,-0.2113,0.2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.1236,0.1954,0.0648,0.3645,0.2219,0.2301,0.2891,0.2543,0.2578,-0.1079,-0.1955,0.0479,-0.2113,0.9642,0.0831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
