"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.0704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.0882,0,0,0,0,0,0,0,0,0,0,-0.2516,0,0,0,0,0,0,0.3921,0,0,0,0,0,0,0,0,0,0
"A_Trust",0.27,0,-0.1206,0,0.2116,0,0,0,0,0,0,0,0,-0.4122,0,0,0,0,0,0,0,0.3185,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.2065,0,0,0,0,0,-0.3525,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3071,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.0907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.0433,0,0,0,0,0,0.2616,0,0,0,0.3547,0,0,0,0,0,0,0,0,-0.2604,0,0,0,0,0
"E_Assert",0.3457,0,-0.4625,0,0,0,0.0872,0,0,0,0,0,0,0,0,-0.2505,0,0,0,0,0,0,0,0.333,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.0839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7925,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.3572,-0.4581,0.4973,0,0,0,0,0,0,0,0,0,0,0,-0.5779,0,0,-0.5644,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,-0.0139,0,0,0,0,0,0,-0.3059,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.0908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3865,0,0,0,0,0
"N_EmoVol",0.465,0,0,0,0,0,0,0,0,0.261,-0.415,0.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5243,0
"O_AesSens",0,0,0,0,0,0,0,0,0.2703,0,0,0,-0.2104,0,0.2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,-0.2817,0,0,0,0,0,0,0,0,-0.1791,0,0.3337,0,0,0,0,0,0,0,0,0,-0.4962,0.3917,0,0,0
"O_IntCur",0,0,0,0,0,0,-0.2564,0,0,-0.3577,0,0,0,0,-0.0757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
