"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",-0.2836,0,0,0,0,0,0.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2552,0.8306,0,0,0,0,0,0,0
"A_Trust",0,0,0.1057,-0.2623,0.3848,0,0,-0.3588,0,-0.329,0,0,0.3925,0,0,0,-0.2398,0,0,0,-0.2754,0,0,0,0,-0.4398,0,0,0,0
"C_Org",0,0,0,-0.1385,0.2928,-0.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0,0,0,0
"C_Prdctv",0.4981,0,0,0,0.0365,0,0,0,0.2706,0,0,0,0,-0.4739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,-0.1715,0,0,0,-0.1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3089,0,0.1777,0,0,-0.7152,0,0.2685,0,0,0
"E_Assert",0,0,0,0,0,0,-0.0283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.4613,0,0,0,0,0,0,0,0,-0.6608,0,0,0,0,0,0,0.6967,-0.3798,0,0,0.3751,0,0
"E_Scblty",0,0.327,0,0,0,0,0,0,-0.0849,0,0,0,0,0,0,0,0,0,0,0,0.671,0,0,0,0,0,0,0,0,-0.2605
"N_Anxty",0,0,0,0,0,0,0,0,0,-0.0968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1083,0,0,0,-0.3215,-0.2862,0,0,0,0,0,0,0,-0.4324,0,0,0,-0.3006,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.2255,0,0,0,0,0,0,0,-0.2501,0,0.269,0,0,0,0.4903,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0.2861,0,0,0,-0.2963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1873,0,0.3263,0,0,0,0,0,0.2664,0,0,-0.3768,0,0,0.2401,0,0
"O_IntCur",-0.3249,0.3969,0.2968,0,0,0,0,0,0,0,0,-0.241,-0.3703,0.2207,-0.0957,0.384,0,0,0.2468,0,0,0,0,0,0,0,0,-0.4405,0,0
