"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9899,0.25,0.3684,0.0688,0.2724,0.0201,0.2583,0.2352,0.3044,-0.3387,-0.1793,-0.4046,0.1039,0.2065,0.3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.25,0.9927,0.2242,0.1542,0.0361,0.1321,0.3513,0.1756,0.0817,-0.0447,0.0443,-0.2444,0.1697,0.2076,0.1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.3684,0.2242,0.9967,0.1788,0.0965,-0.0269,0.3791,0.1938,0.2208,-0.1041,-0.29,-0.3155,0.1471,-0.0501,0.2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0688,0.1542,0.1788,0.9923,0.3509,0.1764,0.1022,0.2066,-4e-04,-0.0875,-0.1043,-0.2799,0.0783,0.206,0.3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2724,0.0361,0.0965,0.3509,0.9815,0.2655,0.2462,0.1388,0.1229,-0.2114,-0.1222,-0.2394,-0.0812,0.1406,0.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0201,0.1321,-0.0269,0.1764,0.2655,0.9984,0.1795,0.0611,0.287,-0.0096,-0.1393,-0.2738,-0.0746,0.22,0.4183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.2583,0.3513,0.3791,0.1022,0.2462,0.1795,0.9883,0.2217,0.3851,0.1198,-0.2601,-0.33,-0.103,0.217,0.4829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2352,0.1756,0.1938,0.2066,0.1388,0.0611,0.2217,0.9997,0.5743,-0.2932,-0.3449,-0.4133,-0.1665,0.2735,0.4129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.3044,0.0817,0.2208,-4e-04,0.1229,0.287,0.3851,0.5743,0.9854,-0.3157,-0.4351,-0.339,-0.2057,0.4265,0.5496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3387,-0.0447,-0.1041,-0.0875,-0.2114,-0.0096,0.1198,-0.2932,-0.3157,0.9548,0.3845,0.3456,0.1143,-0.2594,-0.1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
