"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1259,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0,0,0,0,0,0,0,0.1132,0,0,0,0,0,0
"A_Trust",0,0,0.1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0,0,0,0,0.1377,0,0,0,0,0,0
"C_Org",0,0,0,0.1843,0,0,0,0,0,0.1933,0,0,0,0,0,0.2223,0,0.3562,0,0,0,0,0.252,0,0,0,0,0,0,0
"C_Prdctv",0.1126,0,0,0,0.1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1052,0,0,0,0,0.1055,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1263,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1257,0.1218,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1163,0.1159,0,0,0,0,0,0,0,0,0,0.1237,0,0,0,0,0.0982,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1395,0,0,0,0
"N_Anxty",0,0,0.0945,0,0,0,0,0,0,0.108,0,0,0,0,0,0,0,0,0.0965,0.1067,0,0,0,0,0,0.1254,0.122,0.096,0.1027,0.1037
"N_Depr",0.1158,0,0,0,0,0,0,0,0,0.1254,0.1328,0,0.1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1178,0
"N_EmoVol",0,0,0,0,0.1268,0,0.1107,0,0,0,0,0.1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0.1242,0,0.1353,0,0.1359,0.1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1175
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1178,0,0,0,0,0,0,0.1202,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1285,0,0,0,0,0.1289,0,0,0,0,0,0,0,0,0.1302,0
