"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",-0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5589,-1.0698
"A_Trust",0,0,0.2816,0,0,-0.3027,0,0,0,0,0,0,0,0,-0.191,0.3375,0.3292,0,0,0,0,0,0.3084,0,0,0,0,0,0,-0.2811
"C_Org",0,0,0,0.2219,0,0,0,0,-0.6106,0,0,0,0,0,0,0.2681,0,0,0,0.2361,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.123,0.3017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8833,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1662,0,0.4315,0,0,0,0,0,0,0,0,0,0,0,-0.8654,0,0.6492,0.8077,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.2694,0,-0.3171,0,0,-0.4005,0,0,0,0,0.5264,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.0961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5429,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,-0.1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4503,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.2115,0,0,0,0,0,0,0,0,0,-0.3155,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,-0.5716,0,0,0,0,0,0,0,0,-0.4723,0,0,0,-0.2828,0,-0.4006,0.3724,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0.3556,0,0,0,0,0,0,0,0,-0.029,0,0,0,0.3146,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,-0.2782,0,0,0,0.2973,-0.0178,0,0,0,0,0,0,0,0,0,0,-0.3217,0,0,0,0,0
"O_IntCur",0,0,0,0.4366,0,0,0,0,0,0,0,0,0,0.5279,-0.4613,0,0.5297,0,0,0,0,0.8802,0,0,0,0,0,0,0,0
