"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.5512,0,0,0,-0.412,0,0,0,0,0,0,0,0,0,0,0,0,0.6775,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.0105,-0.4037,0,0,0,0,0,0,0,0,0,0,0,0.5008,0.7869,0,0,0,-0.4611,0,0,0,0,0,0,0,0,0,0
"A_Trust",-0.7442,0,-0.0962,0,0,0,0,0,0.371,0,0,0.6811,0.7447,0,0,0,0,0,0,0,0,0,0,0,0,-0.9344,0,0,0,0
"C_Org",0,0,0,-0.0538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",-0.3918,0,0,0,-0.1529,0,0,0,0.8868,0,0,0,0,0,0,0,0.7988,0,-0.291,0,0,0,0,0,0,0,0,0,0,-0.3221
"C_Rspnbl",0,0,0,0,0,-0.3437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4916,0,0,0,0.6389,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.3754,-0.7056,0,0,-0.3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0.4138,0.3066,0,0,-0.3036,0,0,-0.2802,0.2768,0,0,0,0,0,0,0.8565,-0.4787,0,0,0,0,-1.0219,0,0,0,0
"N_Anxty",0,0,0,0,0,-0.3692,0,0,0,0.1565,0,0,0,0,0,0,0,0,0,0,0.4687,-0.5415,-0.7033,0,0,0,0,0,0,0
"N_Depr",-0.267,0,0,-0.5951,0,-0.7842,-0.6007,0.4398,0.2245,0.3202,-0.9155,-0.505,0,0,0,0.3027,0.3347,0.6923,-0.8639,0,-0.7965,-0.8524,-1.4521,1.3597,0,0,1.1154,0.5785,0,0
"N_EmoVol",0,0,0,0,0,0,0,-0.2545,0,0,0,-0.1229,0,-0.2446,-0.8079,0,0,0,0,0.3726,0,0,0.3558,0,0,0,0,0,0,-0.3432
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.4932,0,0,0,0.3827,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0.4423,0.603,0.0355,0,0,-0.2333,0,0,0.7049,0,0,0,0,-0.5287,0,-0.6442,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
