"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.431,0.1768,-0.0327,-0.0884,0.107,-0.0342,0.1249,0.2548,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.431,1,0.2106,0.3164,-0.1557,-0.19,-0.0835,0.2358,0.1278,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1768,0.2106,1,0.4483,-0.165,-0.2855,-0.0851,-0.1213,0.1149,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0327,0.3164,0.4483,1,-0.1532,-0.3457,-0.1076,-0.1078,-0.0529,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0884,-0.1557,-0.165,-0.1532,1,0.2742,0.6062,-0.3818,-0.1941,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.107,-0.19,-0.2855,-0.3457,0.2742,1,0.306,0.0817,-0.0429,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0342,-0.0835,-0.0851,-0.1076,0.6062,0.306,1,-0.2358,-0.26,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1249,0.2358,-0.1213,-0.1078,-0.3818,0.0817,-0.2358,1,0.1692,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2548,0.1278,0.1149,-0.0529,-0.1941,-0.0429,-0.26,0.1692,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7972,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9465,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9825,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7854,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8102,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8747,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5518,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8251,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9957
