"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9841,0.4172,-0.1288,-0.0939,-0.2014,-0.0506,0.1277,-0.0156,0.0544,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4172,0.9978,0.144,0.1968,-0.2026,-0.1105,-0.1773,-0.1166,0.4188,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.1288,0.144,0.9827,0.3555,-0.0385,0.0329,-0.3669,0.0418,0.2998,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0939,0.1968,0.3555,0.9797,-0.0614,-0.0886,-0.2608,0.0438,0.1967,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2014,-0.2026,-0.0385,-0.0614,0.9915,0.4111,0.3356,-0.2814,0.1218,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0506,-0.1105,0.0329,-0.0886,0.4111,0.9981,0.0745,-0.0224,-0.2203,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1277,-0.1773,-0.3669,-0.2608,0.3356,0.0745,0.9916,-0.2539,-0.1872,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0156,-0.1166,0.0418,0.0438,-0.2814,-0.0224,-0.2539,1,0.212,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0544,0.4188,0.2998,0.1967,0.1218,-0.2203,-0.1872,0.212,0.9818,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7743,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.5849,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.809,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9533,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8103,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7083,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7402,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9934,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7985
