"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9941,0.5507,0.5029,0.0849,-0.158,-0.251,-0.3602,0.2258,0.4865,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5507,0.9912,0.435,0.1169,-0.3213,-0.2729,-0.196,0.2121,0.5023,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.5029,0.435,0.9981,0.2339,-0.2937,-0.2737,-0.4276,0.2408,0.6193,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0849,0.1169,0.2339,0.8707,-0.0503,-0.0019,-0.1954,0.1729,0.3057,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.158,-0.3213,-0.2937,-0.0503,0.9857,0.1633,0.2438,-0.1251,-0.1799,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.251,-0.2729,-0.2737,-0.0019,0.1633,0.9924,0.1593,-0.187,0.0165,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.3602,-0.196,-0.4276,-0.1954,0.2438,0.1593,0.999,-0.3929,-0.3692,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2258,0.2121,0.2408,0.1729,-0.1251,-0.187,-0.3929,0.9705,0.115,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.4865,0.5023,0.6193,0.3057,-0.1799,0.0165,-0.3692,0.115,0.9961,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9936,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.5456,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.6838,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7826,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7047,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3374,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5935,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8355,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5751
