"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.3845,-0.0045,0.3004,-0.2267,-0.2521,0.1286,0.3831,0.302,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3845,1,0.194,0.2108,-0.2048,-0.4052,0.0128,0.2938,-0.046,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0045,0.194,1,0.4031,0.053,-0.281,-0.0166,-0.0485,0.1133,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3004,0.2108,0.4031,1,0.0517,-0.05,0.1276,-0.2205,0.0391,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2267,-0.2048,0.053,0.0517,1,0.6193,0.3008,-0.1785,-0.2947,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2521,-0.4052,-0.281,-0.05,0.6193,1,0.3551,0.0561,-0.0688,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.1286,0.0128,-0.0166,0.1276,0.3008,0.3551,1,0.1717,-0.0723,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3831,0.2938,-0.0485,-0.2205,-0.1785,0.0561,0.1717,1,0.3396,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.302,-0.046,0.1133,0.0391,-0.2947,-0.0688,-0.0723,0.3396,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8336,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.4827,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8191,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7237,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9889,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4803,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8533,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
