"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9746,0.5616,0.0303,0.2549,0.0058,-0.056,-0.0049,0.2273,0.1928,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5616,0.9387,0.0318,0.2105,-0.0826,-0.3081,-0.0916,0.2843,0.236,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0303,0.0318,0.9997,0.4431,-0.246,-0.0262,0.0052,-0.2285,0.2065,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2549,0.2105,0.4431,0.9865,-0.265,-0.029,-0.1742,-0.044,0.1566,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0058,-0.0826,-0.246,-0.265,0.9941,0.4797,0.4115,-0.0828,-0.4164,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.056,-0.3081,-0.0262,-0.029,0.4797,0.9905,0.1779,-0.1217,-0.2838,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0049,-0.0916,0.0052,-0.1742,0.4115,0.1779,0.9999,0.037,-0.0738,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2273,0.2843,-0.2285,-0.044,-0.0828,-0.1217,0.037,0.9952,0.1963,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1928,0.236,0.2065,0.1566,-0.4164,-0.2838,-0.0738,0.1963,0.9768,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.5335,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8448,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9541,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.5654,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.752,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8088,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9552,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8081
