"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.4059,0.1584,0.1226,-0.2413,-0.2581,-0.1541,0.0468,-0.0637,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4059,1,0.0147,0.1945,-0.2581,-0.067,-0.1438,0.2453,-0.0412,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.1584,0.0147,1,0.2349,-0.1703,-0.1086,-0.0168,0.1996,0.5,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1226,0.1945,0.2349,1,-0.3355,-0.1852,-0.2125,0.1423,0.0842,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2413,-0.2581,-0.1703,-0.3355,1,0.4701,0.5336,-0.2909,-0.1137,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2581,-0.067,-0.1086,-0.1852,0.4701,1,0.4319,0.1688,-0.0817,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1541,-0.1438,-0.0168,-0.2125,0.5336,0.4319,1,-0.1706,0.066,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0468,0.2453,0.1996,0.1423,-0.2909,0.1688,-0.1706,1,0.1016,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0637,-0.0412,0.5,0.0842,-0.1137,-0.0817,0.066,0.1016,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7794,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9368,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9362,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7867,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7381,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9653,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6576
