"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9869,0.5844,0.3119,0.0683,-0.444,-0.3158,-0.356,0.1251,0.2234,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5844,0.9998,0.2316,0.1176,-0.4072,-0.3069,-0.4232,0.1433,0.0108,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.3119,0.2316,0.9908,0.2184,-0.215,-0.3385,-0.4103,0.3127,0.005,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0683,0.1176,0.2184,0.9935,0.0117,0.003,-0.2188,0.044,0.1738,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.444,-0.4072,-0.215,0.0117,0.9971,0.409,0.4573,-0.1678,-0.133,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3158,-0.3069,-0.3385,0.003,0.409,0.9591,0.347,-0.2515,0.0213,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.356,-0.4232,-0.4103,-0.2188,0.4573,0.347,0.9931,-0.2393,-0.2538,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1251,0.1433,0.3127,0.044,-0.1678,-0.2515,-0.2393,0.9824,0.2557,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2234,0.0108,0.005,0.1738,-0.133,0.0213,-0.2538,0.2557,0.9985,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7412,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.6587,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8312,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9876,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7858,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7247,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8616,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9861
