"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.3386,0.5103,0.1191,-0.2467,-0.1122,-0.2552,0.3444,0.1927,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3386,1,0.1511,0.4546,-0.3261,-0.3272,-0.3216,0.3004,0.2457,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.5103,0.1511,1,0.2457,-0.1559,-0.1815,-0.3062,-0.0434,0.1677,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1191,0.4546,0.2457,1,-0.4613,-0.5499,-0.5444,0.0418,0.3263,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2467,-0.3261,-0.1559,-0.4613,1,0.5588,0.6994,-0.0962,-0.3431,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1122,-0.3272,-0.1815,-0.5499,0.5588,1,0.5742,-0.0401,-0.5072,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2552,-0.3216,-0.3062,-0.5444,0.6994,0.5742,1,0.0269,-0.377,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3444,0.3004,-0.0434,0.0418,-0.0962,-0.0401,0.0269,1,0.418,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1927,0.2457,0.1677,0.3263,-0.3431,-0.5072,-0.377,0.418,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8453,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.5391,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.6012,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.6755,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6526,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9011,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4554
