"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.999,0.2317,0.0682,0.2004,-0.2789,-0.2171,-0.1763,0.0855,0.206,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2317,1,-0.0817,0.0433,-0.1288,-0.0051,-0.079,0.3003,0.1765,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0682,-0.0817,0.9216,0.0083,-0.0897,-0.2184,-0.2077,-0.0097,0.0371,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2004,0.0433,0.0083,0.9983,0.0784,-0.0697,0.1121,0.1257,0.1167,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2789,-0.1288,-0.0897,0.0784,0.9991,0.4604,0.4619,-0.3775,-0.1447,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2171,-0.0051,-0.2184,-0.0697,0.4604,0.9944,0.3912,-0.264,-0.2706,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1763,-0.079,-0.2077,0.1121,0.4619,0.3912,0.9677,-0.2729,-0.1367,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0855,0.3003,-0.0097,0.1257,-0.3775,-0.264,-0.2729,1,0.3022,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.206,0.1765,0.0371,0.1167,-0.1447,-0.2706,-0.1367,0.3022,0.9965,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9071,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9635,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9957,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7376,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7258,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8205,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908
