"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9909,0.4359,0.3269,-0.0648,-0.2287,-0.1777,-0.1165,0.1682,-0.0916,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4359,0.9964,0.2579,-0.0061,-0.2522,-0.2969,-0.092,0.5165,0.2601,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.3269,0.2579,0.9927,0.2153,-0.2332,-0.2014,-0.4199,-0.0234,0.1369,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0648,-0.0061,0.2153,0.953,-0.0386,-0.0654,-0.2097,0.1406,0.3256,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2287,-0.2522,-0.2332,-0.0386,0.995,0.3215,0.3322,-0.0359,-0.0946,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1777,-0.2969,-0.2014,-0.0654,0.3215,0.9848,0.1107,-0.2071,-0.2446,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1165,-0.092,-0.4199,-0.2097,0.3322,0.1107,0.9925,-0.2905,-0.09,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1682,0.5165,-0.0234,0.1406,-0.0359,-0.2071,-0.2905,0.9684,0.3477,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0916,0.2601,0.1369,0.3256,-0.0946,-0.2446,-0.09,0.3477,0.9595,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9598,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.7663,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.7323,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7679,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5925,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7859,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7986,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6658
