"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.924,0.0308,0.2099,-0.0437,-0.2528,-0.048,-0.1059,0.0538,0.0818,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.0308,0.8829,-0.107,-0.0353,-0.2209,-0.0171,-0.1872,0.2458,-0.0775,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2099,-0.107,0.9761,0.1678,0.1168,-0.1492,-0.0189,-0.1008,-0.0468,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.0437,-0.0353,0.1678,0.8745,-0.1929,-0.4304,-0.112,0.191,-0.0103,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2528,-0.2209,0.1168,-0.1929,0.9451,0.1434,0.1829,-0.0285,-0.3452,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.048,-0.0171,-0.1492,-0.4304,0.1434,0.8627,0.0838,-0.0756,0.0037,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1059,-0.1872,-0.0189,-0.112,0.1829,0.0838,0.8857,-0.0635,-0.0724,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0538,0.2458,-0.1008,0.191,-0.0285,-0.0756,-0.0635,0.9813,0.0264,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0818,-0.0775,-0.0468,-0.0103,-0.3452,0.0037,-0.0724,0.0264,0.9765,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.6489,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8909,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.6594,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7837,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.743,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7548,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5892,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967
