"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scblty",0.234,0,0,0,0,0,0.2197,0,0,0,0,0,0,0,0,0,0,0.1995
"E_EnerLev",0,0.1774,0,0,0,0,0,0,0.1778,0,0,0,0,0,0,0,0,0
"A_Cmpn",0.0338,0,0.0317,0.0375,0,0,0.0332,0.0383,0,0,0.0287,0,0.0321,0,0,0,0.0421,0.0334
"A_Rspct",0,0,0,0.1846,0,0,0.211,0,0,0,0,0,0,0,0,0.1748,0.1644,0
"N_Depr",0,0,0,0.2023,0.193,0.1707,0,0,0,0,0,0,0,0,0,0,0.163,0
"N_Anxty",0,0,0,0,0,0.243,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0.2003,0.1878,0,0,0,0,0,0,0.2005,0,0,0,0
"C_Prdctv",0.0849,0,0.0881,0,0,0.0835,0,0.107,0,0,0,0,0,0,0.0818,0,0,0.076
"C_Rspnbl",0,0,0,0,0,0,0,0.2582,0.2587,0,0,0,0,0,0,0,0,0
