"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scblty",0.1298,0.1348,0,0,0,0,0,0,0,0,0,0,0,0.1285,0,0,0,0
"E_EnerLev",0,0.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.127,0,0,0,0,0,0.1269,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0.1544,0,0,0,0,0,0,0,0,0,0,0,0.1534,0,0
"N_Depr",0,0,0,0,0.1401,0,0,0,0,0,0,0,0.1418,0,0,0,0,0.1354
"N_Anxty",0,0,0,0,0,0.1341,0,0,0,0,0,0,0.1293,0,0,0,0,0
"N_EmoVol",0,0,0,0.1445,0,0,0.1436,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0.1224,0,0,0.13,0,0.121,0,0,0.1241,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.1536,0,0,0,0,0,0,0,0,0
