"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.2063,0.0486,0.1665,-0.129,-0.2469,-0.1646,-0.0178,0.0896,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2063,1,-0.0023,-0.034,0.1002,-0.0195,0.0897,0.2118,0.1473,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0486,-0.0023,1,0.2848,0.1668,0.0902,-0.1705,0.0336,0.2857,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1665,-0.034,0.2848,1,0.0689,0.3214,-0.2699,0.0636,0.1428,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.129,0.1002,0.1668,0.0689,1,-0.2384,0.0442,-0.0427,0.0112,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2469,-0.0195,0.0902,0.3214,-0.2384,1,-0.1365,0.1427,0.0533,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1646,0.0897,-0.1705,-0.2699,0.0442,-0.1365,1,-0.1593,0.0559,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0178,0.2118,0.0336,0.0636,-0.0427,0.1427,-0.1593,1,0.3585,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0896,0.1473,0.2857,0.1428,0.0112,0.0533,0.0559,0.3585,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9571,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9852,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9088,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7989,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8402,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7554,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8204,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7586
