"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.2366,0.0714,0.0927,-0.1657,-0.1474,-0.1719,0.2079,0.1702,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2366,1,0.4872,0.492,-0.5675,-0.4398,-0.498,0.4203,0.4161,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0714,0.4872,1,0.6119,-0.5487,-0.3583,-0.6416,0.2031,0.2921,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0927,0.492,0.6119,1,-0.5344,-0.365,-0.6072,0.331,0.3201,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1657,-0.5675,-0.5487,-0.5344,1,0.535,0.6782,-0.3681,-0.3927,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1474,-0.4398,-0.3583,-0.365,0.535,1,0.5069,-0.3065,-0.1919,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1719,-0.498,-0.6416,-0.6072,0.6782,0.5069,1,-0.2128,-0.3127,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2079,0.4203,0.2031,0.331,-0.3681,-0.3065,-0.2128,1,0.6316,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1702,0.4161,0.2921,0.3201,-0.3927,-0.1919,-0.3127,0.6316,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9938,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.6818,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.5846,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.6296,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5122,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9988,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5575,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9948,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6135
