"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9834,0.5747,0.155,0.5019,-0.2235,-0.0889,-0.1784,0.3003,0.3325,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5747,0.9956,0.2925,0.3209,-0.3298,-0.2343,-0.2588,0.4082,0.447,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.155,0.2925,0.9962,0.3046,-0.1897,-0.1894,-0.064,0.4325,0.4088,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.5019,0.3209,0.3046,0.9997,-0.1749,-0.0552,-0.2179,0.2518,0.2533,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2235,-0.3298,-0.1897,-0.1749,0.9861,0.4091,0.5877,-0.2847,-0.3355,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0889,-0.2343,-0.1894,-0.0552,0.4091,0.9449,0.4628,-0.129,-0.4141,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1784,-0.2588,-0.064,-0.2179,0.5877,0.4628,0.9844,-0.369,-0.3353,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3003,0.4082,0.4325,0.2518,-0.2847,-0.129,-0.369,0.9983,0.4267,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.3325,0.447,0.4088,0.2533,-0.3355,-0.4141,-0.3353,0.4267,0.9688,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.992,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.6326,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8063,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7306,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6473,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8603,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4957,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7606,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6422
