"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9795,0.6606,0.2496,0.5,-0.4598,-0.4313,-0.2909,0.2916,-0.0151,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.6606,0.9996,0.3702,0.3485,-0.308,-0.3969,-0.3589,0.3417,0.2129,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2496,0.3702,0.9999,0.0111,-0.0509,-0.0537,0.0262,0.1406,0.1451,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.5,0.3485,0.0111,0.99,-0.2825,-0.2761,-0.2467,0.1089,0.0818,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.4598,-0.308,-0.0509,-0.2825,0.9976,0.3258,0.3615,-0.1278,-0.2037,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.4313,-0.3969,-0.0537,-0.2761,0.3258,0.9984,0.4401,-0.457,-0.1163,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2909,-0.3589,0.0262,-0.2467,0.3615,0.4401,0.9764,-0.2683,0.068,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2916,0.3417,0.1406,0.1089,-0.1278,-0.457,-0.2683,0.9863,0.2125,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0151,0.2129,0.1451,0.0818,-0.2037,-0.1163,0.068,0.2125,0.9553,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.5403,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.8158,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.851,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7592,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5443,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8002,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9861,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7561
