"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.3113,0.0327,0.2658,-0.3099,-0.1141,-0.299,0.3838,-0.0569,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3113,1,0.2155,0.1627,-0.2913,-0.1806,-0.1686,0.2544,0.0436,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0327,0.2155,1,0.2349,-0.216,-0.3766,-0.3232,0.0819,0.3362,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2658,0.1627,0.2349,1,-0.3395,-0.1996,-0.2558,0.1277,0.0966,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.3099,-0.2913,-0.216,-0.3395,1,0.4663,0.4565,-0.0658,-0.1433,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1141,-0.1806,-0.3766,-0.1996,0.4663,1,0.5837,-0.0075,-0.2469,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.299,-0.1686,-0.3232,-0.2558,0.4565,0.5837,1,-0.2687,-0.0569,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3838,0.2544,0.0819,0.1277,-0.0658,-0.0075,-0.2687,1,0.3384,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0569,0.0436,0.3362,0.0966,-0.1433,-0.2469,-0.0569,0.3384,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7625,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9065,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8737,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7693,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6968,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7764,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4948,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9723,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8887
