"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.978,0.4903,0.2044,-0.1008,-0.4207,-0.3878,-0.3036,0.2487,0.102,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4903,0.9469,0.3797,0.2685,-0.299,-0.4905,-0.2548,0.4371,0.4021,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2044,0.3797,0.9626,0.3113,-0.4332,-0.3802,-0.3039,0.2675,0.505,0,0,0,0,0,0,0,0,0
"A_Rspctlag",-0.1008,0.2685,0.3113,0.9903,-0.1985,-0.1538,-0.1304,0.2196,0.464,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.4207,-0.299,-0.4332,-0.1985,0.8755,0.5199,0.2253,-0.2751,-0.3252,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3878,-0.4905,-0.3802,-0.1538,0.5199,0.986,0.2795,-0.4566,-0.4798,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.3036,-0.2548,-0.3039,-0.1304,0.2253,0.2795,0.8722,-0.3074,-0.2572,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2487,0.4371,0.2675,0.2196,-0.2751,-0.4566,-0.3074,0.9173,0.3727,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.102,0.4021,0.505,0.464,-0.3252,-0.4798,-0.2572,0.3727,0.9932,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7129,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.5051,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.7188,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7848,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6723,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6281,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9706,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7296,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5854
