"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9957,0.4248,0.2014,0.1651,-0.2138,-0.132,-0.1373,0.2016,0.3029,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4248,0.9923,0.0537,0.2843,0.3153,-0.3346,0.0153,0.2256,0.3507,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2014,0.0537,0.9706,0.3557,-0.2081,-0.1542,-0.208,-0.0417,0.0645,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1651,0.2843,0.3557,0.9933,0.0333,-0.085,0.1166,-0.0522,0.2089,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2138,0.3153,-0.2081,0.0333,0.9751,-0.0291,0.1948,-0.1707,0.1747,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.132,-0.3346,-0.1542,-0.085,-0.0291,0.9948,-0.1948,-0.0733,-0.0787,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1373,0.0153,-0.208,0.1166,0.1948,-0.1948,0.9999,0.1434,0.13,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2016,0.2256,-0.0417,-0.0522,-0.1707,-0.0733,0.1434,0.9538,0.4841,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.3029,0.3507,0.0645,0.2089,0.1747,-0.0787,0.13,0.4841,0.9997,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.6348,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.6416,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.7987,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.3627,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8434,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8219,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9135,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5591,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9687
