"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.3775,0.2008,0.3082,0.0201,-0.0786,0.0706,7e-04,0.1363,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3775,1,0.236,0.349,-0.0816,0.0202,-0.3221,0.2742,0.3042,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.2008,0.236,1,0.282,-0.0047,-0.0895,-0.1134,0.0523,0.1311,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3082,0.349,0.282,1,-0.1007,-0.0595,-0.2337,0.1787,0.2919,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0201,-0.0816,-0.0047,-0.1007,1,0.3148,0.5138,-0.1209,-0.1747,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0786,0.0202,-0.0895,-0.0595,0.3148,1,0.2803,-0.09,-0.0123,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0706,-0.3221,-0.1134,-0.2337,0.5138,0.2803,1,-0.2822,-0.2568,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",7e-04,0.2742,0.0523,0.1787,-0.1209,-0.09,-0.2822,1,0.3301,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1363,0.3042,0.1311,0.2919,-0.1747,-0.0123,-0.2568,0.3301,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7843,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.7834,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.572,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.8589,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9944,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8431,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7819,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8336,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798
