"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.774,0.4127,0.11,0.3543,-0.4864,-0.0608,-0.2335,0.299,0.4828,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4127,1,0.7719,0.5576,-0.3254,-0.2066,-0.1816,0.4605,0.3477,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.11,0.7719,0.9944,0.5588,-0.3677,-0.4031,-0.1184,0.6168,0.3461,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3543,0.5576,0.5588,0.8457,-0.5043,-0.3081,-0.4444,0.6068,0.4841,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.4864,-0.3254,-0.3677,-0.5043,0.9601,0.3456,0.472,-0.59,-0.3879,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0608,-0.2066,-0.4031,-0.3081,0.3456,1,-0.1526,-0.5363,-0.2676,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2335,-0.1816,-0.1184,-0.4444,0.472,-0.1526,0.8738,-0.2242,-0.1349,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.299,0.4605,0.6168,0.6068,-0.59,-0.5363,-0.2242,0.9997,0.591,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.4828,0.3477,0.3461,0.4841,-0.3879,-0.2676,-0.1349,0.591,0.996,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.5384,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.3871,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.0047,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.2948,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3222,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8264,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4189,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6059
