"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.4724,-0.0662,0.0736,-0.31,0.0267,0.0724,0.2334,-0.0874,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4724,1,0.0234,0.107,-0.5335,-0.187,-0.1877,0.2749,0.1776,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0662,0.0234,1,0.0235,-0.1131,-0.4411,-0.2517,0.0563,0.267,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0736,0.107,0.0235,1,-0.2542,-0.3423,-0.4379,0.3605,0.4329,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.31,-0.5335,-0.1131,-0.2542,1,0.5263,0.4407,-0.2454,-0.2769,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0267,-0.187,-0.4411,-0.3423,0.5263,1,0.6176,0.0196,-0.2032,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0724,-0.1877,-0.2517,-0.4379,0.4407,0.6176,1,-0.0695,-0.1305,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2334,0.2749,0.0563,0.3605,-0.2454,0.0196,-0.0695,1,0.4792,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0874,0.1776,0.267,0.4329,-0.2769,-0.2032,-0.1305,0.4792,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.807,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9811,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8052,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.5117,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.3712,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7247,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5797,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9941,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568
