"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.517,0.0557,0.3415,-0.2812,-0.2173,-0.0121,0.3594,0.4988,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.517,1,0.1343,0.4858,-0.3534,-0.2888,-0.161,0.3716,0.2166,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0557,0.1343,1,0.2261,-0.398,-0.1083,-0.2547,0.0857,0.0161,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3415,0.4858,0.2261,1,-0.2636,-0.219,-0.1438,0.2805,0.3696,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2812,-0.3534,-0.398,-0.2636,1,0.2836,0.4759,-0.128,-0.1725,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2173,-0.2888,-0.1083,-0.219,0.2836,1,0.3066,0.0433,-0.2837,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0121,-0.161,-0.2547,-0.1438,0.4759,0.3066,1,-0.1925,0.0714,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3594,0.3716,0.0857,0.2805,-0.128,0.0433,-0.1925,1,0.4059,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.4988,0.2166,0.0161,0.3696,-0.1725,-0.2837,0.0714,0.4059,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8966,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.5987,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8605,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.6682,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7077,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7361,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6448,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6874
