"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scblty",0.2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,-0.1726,0,0,0,0,0,0,0,0.4516,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0.0858,0,0,0,0,0,0,0.2894,0,0,0,0,0,-0.4841,0,0
"A_Rspct",0,0,0,-0.2331,0,0,0,0.4097,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0.4582,0,0,0,0.3285,0,0,0,0,0,0.3303,0,0,0
"N_Anxty",0,0,0,0,0,-0.3481,0,0,0,0,0,0,0,0,0,0,0,-0.3157
"N_EmoVol",0,0,0,0,0,0,0.0073,0,0,0,0,0,0,0.3315,0,0,-0.4392,0
"C_Prdctv",0,0,0,0,0,0,0,0.2449,0,0,0.6379,-0.3479,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0.3383,0,0.3526,0,0.3588,0,0,0,0,0
