"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9642,0.2318,0.07,0.091,-0.1626,-0.1442,-0.1682,0.2027,0.1669,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2318,0.9957,0.4855,0.4907,-0.5661,-0.4372,-0.4952,0.4165,0.4146,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.07,0.4855,0.9975,0.6108,-0.5478,-0.3565,-0.6385,0.2015,0.2913,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.091,0.4907,0.6108,0.9988,-0.5339,-0.3635,-0.6048,0.3285,0.3194,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1626,-0.5661,-0.5478,-0.5339,0.9992,0.5329,0.6755,-0.3654,-0.392,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1442,-0.4372,-0.3565,-0.3635,0.5329,0.9928,0.5033,-0.3033,-0.1909,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1682,-0.4952,-0.6385,-0.6048,0.6755,0.5033,0.993,-0.2106,-0.3111,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2027,0.4165,0.2015,0.3285,-0.3654,-0.3033,-0.2106,0.9863,0.6263,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1669,0.4146,0.2913,0.3194,-0.392,-0.1909,-0.3111,0.6263,0.997,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9757,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.6612,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.5777,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.6156,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.4872,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9595,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5432,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9693,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5935
