"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scblty",-0.2581,0.6101,0,0,0.696,0,0,0,0,0,0,0,0,0,-0.6397,0,0,0
"E_EnerLev",0,0.0975,0.6636,0,0,0,0.9127,0,0,0,0,0,0,1.0919,0,0,0,0
"A_Cmpn",0,0,-0.3904,0,0,0,0,0.4991,0,0.3671,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0.1537,0,0,0,0,0,0,0,0,0,0,0,0,0.3439,0
"N_Depr",-0.2884,0,0,0,0.5027,0,0,0,0,0,-0.7699,0,0,0,0,0,0.3392,-0.5794
"N_Anxty",0,0.4694,0,0,0,0.1493,0.4163,0,0,0,-0.5632,0.2692,0,0.353,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,-0.3265,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0.0649,0,0,0.309,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,-0.3028,0.3853,-0.4514,0,0.8619,0,0,0,0,0,0,0
