"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.2533,-0.0033,0.0169,-0.3027,-0.1222,-0.0124,0.1722,0.2141,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2533,1,0.1071,0.1468,-0.2908,-0.2954,-0.082,0.062,0.1228,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",-0.0033,0.1071,1,-0.0762,-0.12,-8e-04,-0.0229,0.1433,0.2325,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0169,0.1468,-0.0762,1,-0.0022,0.0442,-0.3247,-0.0405,0.0181,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.3027,-0.2908,-0.12,-0.0022,1,0.5275,0.3137,0.0245,-0.1127,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1222,-0.2954,-8e-04,0.0442,0.5275,1,0.1523,0.0276,0.01,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0124,-0.082,-0.0229,-0.3247,0.3137,0.1523,1,-0.1104,-0.2051,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1722,0.062,0.1433,-0.0405,0.0245,0.0276,-0.1104,1,0.2858,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2141,0.1228,0.2325,0.0181,-0.1127,0.01,-0.2051,0.2858,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.7528,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.7469,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9054,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.9839,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.7468,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6612,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8955,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8863,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9943
