"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.5548,0.5049,0.0912,-0.1597,-0.2527,-0.3615,0.2299,0.4889,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5548,1,0.4374,0.1258,-0.325,-0.2752,-0.1969,0.2163,0.5056,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.5049,0.4374,1,0.2509,-0.2961,-0.275,-0.4282,0.2447,0.6211,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0912,0.1258,0.2509,1,-0.0543,-0.002,-0.2095,0.1881,0.3282,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1597,-0.325,-0.2961,-0.0543,1,0.1651,0.2457,-0.1279,-0.1816,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2527,-0.2752,-0.275,-0.002,0.1651,1,0.16,-0.1905,0.0166,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.3615,-0.1969,-0.4282,-0.2095,0.2457,0.16,1,-0.399,-0.3701,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2299,0.2163,0.2447,0.1881,-0.1279,-0.1905,-0.399,1,0.117,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.4889,0.5056,0.6211,0.3282,-0.1816,0.0166,-0.3701,0.117,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9995,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.5667,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.7159,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.7849,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.9712,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8319,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5764
