"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9572,0.331,0.4974,0.1161,-0.2371,-0.1098,-0.2475,0.3319,0.1882,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.331,0.9982,0.1504,0.4524,-0.3201,-0.3269,-0.3186,0.2956,0.2451,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.4974,0.1504,0.9928,0.2438,-0.1526,-0.1808,-0.3026,-0.0425,0.1667,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1161,0.4524,0.2438,0.9922,-0.4514,-0.5476,-0.5377,0.0411,0.3244,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2371,-0.3201,-0.1526,-0.4514,0.965,0.5488,0.6812,-0.0931,-0.3365,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1098,-0.3269,-0.1808,-0.5476,0.5488,0.9996,0.5693,-0.0395,-0.5061,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2475,-0.3186,-0.3026,-0.5377,0.6812,0.5693,0.9833,0.0263,-0.3732,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3319,0.2956,-0.0425,0.0411,-0.0931,-0.0395,0.0263,0.9701,0.4109,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1882,0.2451,0.1667,0.3244,-0.3365,-0.5061,-0.3732,0.4109,0.9964,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8456,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.5197,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.6003,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.6865,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.8106,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6373,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6846,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8886,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4637
