"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9751,0.3295,0.208,0.256,0.0152,0.0637,-0.0539,0.1821,-0.0991,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3295,0.9987,0.2565,0.1522,-0.1545,-0.1863,-0.1054,0.3536,0.0959,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.208,0.2565,0.9587,0.3051,0.0052,0.0656,-0.2074,-0.1163,0.2526,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.256,0.1522,0.3051,0.9933,-0.2699,-0.2058,0.0177,0.0334,0.1619,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0152,-0.1545,0.0052,-0.2699,0.9979,0.3487,0.3289,-0.0583,-0.008,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0637,-0.1863,0.0656,-0.2058,0.3487,0.9981,0.1386,-0.1526,-0.1626,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0539,-0.1054,-0.2074,0.0177,0.3289,0.1386,0.9228,-0.167,-0.1176,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1821,0.3536,-0.1163,0.0334,-0.0583,-0.1526,-0.167,0.9829,0.3442,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0991,0.0959,0.2526,0.1619,-0.008,-0.1626,-0.1176,0.3442,0.9343,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.9951,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.722,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.9769,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.5694,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6675,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8589,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7353,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8612
