"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",0.9975,0.5158,0.0555,0.3409,-0.2805,-0.2168,-0.0119,0.3534,0.497,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.5158,0.9976,0.1338,0.485,-0.3526,-0.2881,-0.1587,0.3654,0.2158,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.0555,0.1338,0.9949,0.2254,-0.3964,-0.1079,-0.2506,0.0841,0.016,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3409,0.485,0.2254,0.9991,-0.2632,-0.2186,-0.1418,0.276,0.3685,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2805,-0.3526,-0.3964,-0.2632,0.9974,0.2829,0.4689,-0.1259,-0.1718,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2168,-0.2881,-0.1079,-0.2186,0.2829,0.9979,0.3021,0.0426,-0.2827,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0119,-0.1587,-0.2506,-0.1418,0.4689,0.3021,0.9733,-0.187,0.0702,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.3534,0.3654,0.0841,0.276,-0.1259,0.0426,-0.187,0.9695,0.3987,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.497,0.2158,0.016,0.3685,-0.1718,-0.2827,0.0702,0.3987,0.9951,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8927,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.6082,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.7962,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.6743,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6769,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9949,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6794,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6586
