"","E_Scbltylag","E_EnerLevlag","A_Cmpnlag","A_Rspctlag","N_Deprlag","N_Anxtylag","N_EmoVollag","C_Prdctvlag","C_Rspnbllag","E_Scblty","E_EnerLev","A_Cmpn","A_Rspct","N_Depr","N_Anxty","N_EmoVol","C_Prdctv","C_Rspnbl"
"E_Scbltylag",1,0.3886,0.4129,0.3066,-0.4243,-0.3546,-0.343,0.2602,0.2857,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3886,1,0.2916,0.1918,-0.3895,-0.292,-0.2209,0.3857,0.4435,0,0,0,0,0,0,0,0,0
"A_Cmpnlag",0.4129,0.2916,1,0.3895,-0.4568,-0.3302,-0.3459,0.205,0.3421,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.3066,0.1918,0.3895,1,-0.5411,-0.2716,-0.496,0.1536,0.3443,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.4243,-0.3895,-0.4568,-0.5411,1,0.5616,0.4967,-0.405,-0.438,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.3546,-0.292,-0.3302,-0.2716,0.5616,1,0.4543,-0.3327,-0.2777,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.343,-0.2209,-0.3459,-0.496,0.4967,0.4543,1,-0.2535,-0.5144,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2602,0.3857,0.205,0.1536,-0.405,-0.3327,-0.2535,1,0.2483,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2857,0.4435,0.3421,0.3443,-0.438,-0.2777,-0.5144,0.2483,1,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0.8225,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0.9584,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0.8081,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0.6946,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0.6037,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6439,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7141,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8227,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745
