"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.2452,0,0,0.2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2636,0,0,0,0,0.3556,0,0.4408
"A_Rspct",0,-0.0296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3443
"A_Trust",0,0,-0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3034,0,0,0,0,0,0,0,0,0,0,0.2931,0
"C_Org",0,0,0,0.1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0,0,0,0,-0.3901,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4187,0,0,0,0,0,0,0,0,0.3135,0
"C_Rspnbl",0,0,0,0,0,-0.0962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4074,0
"E_Assert",0,0,0,0,-0.2944,0,-0.0402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3466,0,-0.2538,0,0,0.245,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.0434,0,0,0,0,0,0,0,0,0,0,0.2635,0,0,0,0,0.5509,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.068,0,0,0,0,0,0,0,0,0,0,0.3648,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,-0.0666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5728,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1148,0,0,0,0,0,0,0,-0.3123,0,0,0,0,0.4285,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.0319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,-0.2605,0,-0.2812,0.0483,0,0,0,0,0,0,0,0,0.4294,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1983,0,0,0,0,0,0,0,0,0,-0.3496,0,0,0.4752,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
