"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.045,0,0.0398,0,0,0,0,0,0.0507,0.0401,0,0,0,0,0.0423,0,0.0332,0.0412,0.032,0.0415,0,0,0,0.0405,0,0.0615,0,0.0414,0.046,0,0.0623
"A_Rspct",0,0.1663,0,0,0,0,0,0,0,0,0.1728,0,0,0,0,0,0,0,0,0,0,0,0.1743,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1296,0,0,0,0.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1665,0.1679,0,0.1225,0,0
"C_Org",0,0,0,0.1899,0,0,0,0,0,0,0,0.1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0.2836,0.2684,0,0,0,0,0,0,0,0,0.3307,0,0,0.3544,0,0,0,0,0,0,0.3694,0,0.5309,0,0,0,0.3908,0.3378
"C_Rspnbl",0,0,0,0,0,0.1694,0,0,0,0,0,0,0,0,0,0,0.1657,0,0,0,0,0,0,0,0,0,0,0,0.1698,0,0
"E_Assert",0,0,0,0,0,0,0.1512,0,0.1569,0.1598,0,0,0,0,0,0,0,0,0,0.1527,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.2511,0,0,0,0.2759,0,0,0,0,0,0,0,0.3172,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0.0647,0,0,0.0688,0,0.0602,0.0965,0.0832,0,0,0.0708,0,0.0832,0,0,0,0,0,0,0.0763,0,0,0.0785,0,0,0.0734,0.0769,0,0.0759
"N_Anxty",0,0.0197,0,0.0155,0,0.0143,0.0147,0.0204,0.0241,0.0245,0.0298,0,0,0,0.0174,0,0,0.0202,0.0147,0,0.0144,0.0153,0,0,0,0.0255,0,0,0.0164,0.0157,0.0256
"N_Depr",0,0,0,0,0,3.118,0,3.149,0,0,2.5155,0,0,0,0,6.6368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.122,0,0,0,0.1388,0,0,0,0,0,0.1176,0,0,0,0.1305,0,0.1275,0,0,0
"O_AesSens",0,0,0,0,0,0,0.2268,0,0,0,0,0,0.2329,0,0.2174,0,0,0,0,0,0,0,0,0.2464,0,0.2655,0,0,0,0,0
"O_CrtvImag",0,0.1381,0.1173,0,0,0,0,0.1446,0,0,0,0,0,0.1122,0,0,0,0,0,0.1131,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1637,0,0,0,0,0.1767,0,0,0,0.1603,0,0,0,0.1743,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
