"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.3388,0.2076,-0.3227,0,0,0.3969,0,0,0,0,0,0,0.2745,0,0,0,0,-0.4364,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2478,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,-0.5342,0.1201,0,0,0,0,0,0,-0.465,0,0,0,0,0,0.8016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3099
"C_Org",0,0,0,-0.0099,0,0,0,0.3644,0,0,0,0,0,-0.2877,0,0,0,0,0,0,0.3814,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,-0.2817,0.442,0,0.2329,0,0,0,0.2999,0,-0.3442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",-0.2915,0,0,0,0,-0.2954,0,0,0,0.2762,0,-0.4938,0,0,0,0,0,0,0,0,0,-0.4517,0.441,0,0,0,0,0,0,0.383,0.3042
"E_Assert",0,0,0,0,0,0,0.3057,0,0,0,0,0,0,0,0,0,-0.2573,0,0,0,0.3995,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,-0.3269,0,0.4892,0,-0.0071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4132,0,0,0,0,0.2471,0,0
"E_Scblty",0,0,0,0,0.2482,0,0,0,-0.4065,-0.319,0,0,0,0,0,0.2567,-0.2504,0,0,0.3983,0,0,0,0,0,0.2055,0,0,0,0,0.1679
"N_Anxty",0,0,0,0,0,0,0,0,0,0.3127,-0.3883,-0.3277,0,0,0,0,-0.2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1709,0,0,-0.2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,-0.3004,0,0,0.2955,0.4615,0,0,0.2382,-0.354,0,0,0,0,-0.2,0,0,0,0,0,0,0.2569,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,-0.4153,-0.395,-0.0735,0,0,0,0,0,0,0,0,0,0,0.337,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0.3514,0,0,0,0,0,0,0,0,-0.0571,0,0,0,0,0,0.3741,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0.3037,0,-0.1831,-0.1245,0,-0.2349,0,0,0,0,0,0,0,0,0,0,0.6226,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
