"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1012,0,0,0,0,0.1052,0.1023,0.1048,0,0,0.1013,0,0,0.1039,0,0,0,0,0,0,0.0988,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1158,0,0,0,0.1249
"A_Trust",0,0,0.1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1181,0,0,0,0,0.1144,0,0,0,0
"C_Org",0,0,0,0.1183,0,0.1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1233,0,0,0,0,0,0,0,0,0,0,0,0,0.1243,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1197,0,0,0,0,0,0,0,0,0.1177,0,0
"E_Assert",0,0,0,0,0,0,0.1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1312,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1214,0.1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1142,0,0,0,0,0,0,0.1203
"E_Scblty",0,0,0,0,0,0,0,0,0.1155,0,0,0,0,0.1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1135,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1217
"N_Depr",0.0904,0,0,0,0,0,0,0,0,0,0.0913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966,0,0,0,0.0902,0.0924,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1067,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0.108,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1197,0,0,0,0,0,0,0,0,0,0,0,0.1261,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1249,0,0,0,0,0,0,0,0,0.1259,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1273,0,0,0,0,0.1286,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
