"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3955,0,0,0,0,0,0,0,0,0,0.299,0,0
"A_Rspct",0,0.1272,0,0,0,0,0,0,0.1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1223,0,0,0,0,0,0,0,0.1366
"A_Trust",0,0,0.1771,0,0,0,0,0,0,0,0,0,0.161,0,0,0,0,0,0,0,0,0.2299,0,0,0,0.3398,0.3645,0,0,0,0
"C_Org",0,0,0,0.1453,0.1569,0,0,0,0,0,0,0.1753,0.1915,0.1486,0,0.1565,0,0.1947,0,0,0,0,0,0,0,0,0.1668,0,0.222,0,0.1515
"C_Prdctv",0,0,0.1265,0.148,0.149,0,0,0,0,0.1524,0,0,0,0,0,0,0,0,0.141,0,0,0,0,0,0,0,0,0,0.1516,0,0
"C_Rspnbl",0,0,0,0,0,0.13,0,0,0.1315,0,0,0,0,0,0.123,0,0,0,0,0,0,0,0.1272,0.1297,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0.1643,0,0.1613,0,0,0,0,0,0,0,0,0,0,0.1694,0,0.1574,0,0,0,0,0,0,0,0,0,0.1639,0
"E_EnerLev",0.1314,0,0.1322,0,0,0,0,0.1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1387,0,0
"E_Scblty",0,0,0,0,0,0.1328,0,0,0.1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1315,0.1276,0,0
"N_Anxty",0.0889,0,0.0828,0,0,0,0.086,0.1087,0,0.1154,0.1135,0,0,0.0826,0,0.0944,0,0,0,0,0,0,0.0937,0,0,0,0.1212,0.0804,0,0.0737,0
"N_Depr",0,0.1753,0.1542,0,0,0,0,0,0.2297,0,0.1965,0,0,0,0.1739,0,0,0.2706,0,0.2035,0.2007,0,0.2912,0.1855,0,0,0,0,0.3689,0.2533,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1426,0,0,0,0,0,0,0,0,0,0.142,0.2239,0,0.2303,0.2401,0,0,0,0,0.1499
"O_AesSens",0,0,0,0,0,0.1448,0.1408,0,0,0,0,0,0.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0.0505,0,0,0.0564,0,0.0541,0,0.0589,0.0664,0.0586,0,0.0469,0.0486,0.0612,0.0703,0.0545,0,0.0588,0.0505,0.0508,0,0,0,0.0723,0,0,0.0472,0,0.0462,0.0643
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1894,0,0,0.2571,0,0,0,0,0,0,0,0.244,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
