"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1119,0,0,0,0,0,0,0,0,0,0,0,0.1049,0,0.1154
"A_Rspct",0,0.1281,0,0,0.1297,0,0.1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1514,0,0,0,0.128,0,0,0,0
"A_Trust",0,0,0.1225,0,0,0,0,0,0,0,0,0,0.1142,0,0,0,0.1171,0,0,0,0,0,0,0,0.1165,0,0,0,0,0,0
"C_Org",0,0,0,0.1296,0.1226,0,0,0,0,0.1279,0,0,0,0,0,0,0,0,0,0,0.1307,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0.1617,0,0.1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1741,0,0,0,0,0,0,0,0
"E_Assert",0,0.1088,0,0,0,0.1002,0.1143,0,0,0,0,0.1128,0,0,0,0,0,0.1105,0,0.1057,0.1114,0,0,0,0.1056,0,0.1166,0.1067,0,0,0.1165
"E_EnerLev",0,0,0,0,0.1102,0,0,0.1354,0.135,0,0,0,0,0,0,0.1144,0,0,0.1165,0,0,0.1107,0,0,0,0,0,0,0,0,0
"E_Scblty",0.0897,0,0,0,0,0,0,0,0.0862,0,0,0.0879,0,0,0.0868,0,0,0,0,0.0816,0,0,0.0825,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1076,0,0,0,0,0.1117,0,0,0,0,0,0,0,0,0.1049,0,0.1057,0,0,0.1027,0,0
"N_Depr",0,0,0.1312,0,0,0,0,0.1281,0,0,0.139,0,0,0.1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0.1447,0,0,0,0.1121,0,0,0.1268,0,0.1113,0,0,0.1146,0,0,0,0.1189,0,0,0.1293,0,0,0,0.1229,0,0,0,0,0
"O_AesSens",0,0.141,0,0,0,0,0,0,0,0,0,0.1368,0.1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0.1387,0,0,0.1278,0,0,0,0,0,0.1296,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1072,0,0,0,0.0993,0,0,0,0.1042,0,0,0.1094,0,0.099,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
